1,0.331135,1,4,3,2,57589,-10728,4032,-3609,11139,-0.654785156,0.246093750,-0.220275879,0.679870605,1,3,0,2,24,214,192,15,231,241,131,43,224,245
1,0.331135,2,1,3,2,24830,-10091,2419,-1696,12565,-0.615905762,0.147644043,-0.103515625,0.766906738,0,67,0,2,149,216,115,9,96,249,21,49,96,254
1,0.331135,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
1,0.331135,4,3,3,2,29822,-1811,-11985,10634,2905,-0.110534668,-0.731506348,0.649047852,0.177307129,0,195,0,2,237,248,47,209,138,41,89,11,116,126
2,0.523260,1,4,3,2,64790,-10728,4031,-3609,11139,-0.654785156,0.246032715,-0.220275879,0.679870605,1,3,0,2,24,214,191,15,231,241,131,43,253,22
2,0.523260,2,1,3,2,53434,-10090,2419,-1695,12566,-0.615844727,0.147644043,-0.103454590,0.766967773,0,67,0,2,150,216,115,9,97,249,22,49,208,186
2,0.523260,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
2,0.523260,4,3,3,1,33095,-1812,-11985,10634,2904,-0.110595703,-0.731506348,0.649047852,0.177246094,0,195,0,1,236,248,47,209,138,41,88,11,129,71
3,0.570855,1,4,3,2,64790,-10728,4031,-3609,11139,-0.654785156,0.246032715,-0.220275879,0.679870605,1,3,0,2,24,214,191,15,231,241,131,43,253,22
3,0.570855,2,1,3,2,23502,-10091,2419,-1695,12565,-0.615905762,0.147644043,-0.103454590,0.766906738,0,67,0,2,149,216,115,9,97,249,21,49,91,206
3,0.570855,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
3,0.570855,4,3,3,2,3410,-1812,-11985,10634,2904,-0.110595703,-0.731506348,0.649047852,0.177246094,0,195,0,2,236,248,47,209,138,41,88,11,13,82
4,0.778842,1,4,3,1,48875,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,1,24,214,191,15,230,241,130,43,190,235
4,0.778842,2,1,3,2,28739,-10093,2419,-1695,12563,-0.616027832,0.147644043,-0.103454590,0.766784668,0,67,0,2,147,216,115,9,97,249,19,49,112,67
4,0.778842,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
4,0.778842,4,3,3,3,8842,-1810,-11985,10633,2906,-0.110473633,-0.731506348,0.648986816,0.177368164,0,195,0,3,238,248,47,209,137,41,90,11,34,138
5,0.842815,1,4,3,2,13054,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,2,24,214,191,15,230,241,130,43,50,254
5,0.842815,2,1,3,3,31444,-10095,2420,-1693,12562,-0.616149902,0.147705078,-0.103332520,0.766723633,0,67,0,3,145,216,116,9,99,249,18,49,122,212
5,0.842815,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
5,0.842815,4,3,3,2,18050,-1810,-11985,10633,2907,-0.110473633,-0.731506348,0.648986816,0.177429199,0,195,0,2,238,248,47,209,137,41,91,11,70,130
6,0.906809,1,4,3,2,13054,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,2,24,214,191,15,230,241,130,43,50,254
6,0.906809,2,1,3,2,45287,-10094,2419,-1694,12563,-0.616088867,0.147644043,-0.103393555,0.766784668,0,67,0,2,146,216,115,9,98,249,19,49,176,231
6,0.906809,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
6,0.906809,4,3,3,3,23462,-1809,-11985,10633,2907,-0.110412598,-0.731506348,0.648986816,0.177429199,0,195,0,3,239,248,47,209,137,41,91,11,91,166
7,0.954848,1,4,3,2,13054,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,2,24,214,191,15,230,241,130,43,50,254
7,0.954848,2,1,3,2,15635,-10093,2419,-1694,12563,-0.616027832,0.147644043,-0.103393555,0.766784668,0,67,0,2,147,216,115,9,98,249,19,49,61,19
7,0.954848,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
7,0.954848,4,3,3,3,23462,-1809,-11985,10633,2907,-0.110412598,-0.731506348,0.648986816,0.177429199,0,195,0,3,239,248,47,209,137,41,91,11,91,166
8,1.002900,1,4,3,2,13054,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,2,24,214,191,15,230,241,130,43,50,254
8,1.002900,2,1,3,2,28594,-10092,2419,-1694,12564,-0.615966797,0.147644043,-0.103393555,0.766845703,0,67,0,2,148,216,115,9,98,249,20,49,111,178
8,1.002900,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
8,1.002900,4,3,3,2,52086,-1809,-11985,10633,2907,-0.110412598,-0.731506348,0.648986816,0.177429199,0,195,0,2,239,248,47,209,137,41,91,11,203,118
9,1.050807,1,4,3,2,13054,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,2,24,214,191,15,230,241,130,43,50,254
9,1.050807,2,1,3,2,5790,-10091,2419,-1694,12565,-0.615905762,0.147644043,-0.103393555,0.766906738,0,67,0,2,149,216,115,9,98,249,21,49,22,158
9,1.050807,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
9,1.050807,4,3,3,2,18050,-1810,-11985,10633,2907,-0.110473633,-0.731506348,0.648986816,0.177429199,0,195,0,2,238,248,47,209,137,41,91,11,70,130
10,1.098814,1,4,3,3,41518,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,3,24,214,191,15,230,241,130,43,162,46
10,1.098814,2,1,3,2,27376,-10092,2420,-1693,12564,-0.615966797,0.147705078,-0.103332520,0.766845703,0,67,0,2,148,216,116,9,99,249,20,49,106,240
10,1.098814,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
10,1.098814,4,3,3,2,45658,-1810,-11985,10633,2906,-0.110473633,-0.731506348,0.648986816,0.177368164,0,195,0,2,238,248,47,209,137,41,90,11,178,90
11,1.146817,1,4,3,2,13054,-10728,4031,-3610,11138,-0.654785156,0.246032715,-0.220336914,0.679809570,1,3,0,2,24,214,191,15,230,241,130,43,50,254
11,1.146817,2,1,3,2,36501,-10094,2420,-1694,12563,-0.616088867,0.147705078,-0.103393555,0.766784668,0,67,0,2,146,216,116,9,98,249,19,49,142,149
11,1.146817,3,2,3,2,18930,-1,-1,-1,-1,-0.000061035,-0.000061035,-0.000061035,-0.000061035,0,131,0,2,255,255,255,255,255,255,255,255,73,242
11,1.146817,4,3,3,2,45658,-1810,-11985,10633,2906,-0.110473633,-0.731506348,0.648986816,0.177368164,0,195,0,2,238,248,47,209,137,41,90,11,178,90
