1,0.303253,1,4,3,2,46238,-12091,2740,-2040,10515,-0.737976074,0.167236328,-0.124511719,0.641784668,1,3,0,2,197,208,180,10,8,248,19,41,180,158
1,0.303253,2,1,3,3,52631,-10718,3128,-2265,11775,-0.654174805,0.190917969,-0.138244629,0.718688965,0,67,0,3,34,214,56,12,39,247,255,45,205,151
1,0.303253,3,2,3,1,1181,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,1,68,254,244,0,54,33,172,54,4,157
1,0.303253,4,3,3,3,63186,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,3,125,250,227,209,227,42,253,9,246,210
2,0.479251,1,4,3,2,46238,-12091,2740,-2040,10515,-0.737976074,0.167236328,-0.124511719,0.641784668,1,3,0,2,197,208,180,10,8,248,19,41,180,158
2,0.479251,2,1,3,2,23879,-10718,3128,-2265,11775,-0.654174805,0.190917969,-0.138244629,0.718688965,0,67,0,2,34,214,56,12,39,247,255,45,93,71
2,0.479251,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
2,0.479251,4,3,3,2,26114,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,2,125,250,227,209,227,42,253,9,102,2
3,0.511253,1,4,3,2,92,-12091,2740,-2040,10516,-0.737976074,0.167236328,-0.124511719,0.641845703,1,3,0,2,197,208,180,10,8,248,20,41,0,92
3,0.511253,2,1,3,1,5159,-10717,3128,-2265,11776,-0.654113770,0.190917969,-0.138244629,0.718750000,0,67,0,1,35,214,56,12,39,247,0,46,20,39
3,0.511253,3,2,3,3,6232,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,3,68,254,244,0,54,33,172,54,24,88
3,0.511253,4,3,3,2,26114,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,2,125,250,227,209,227,42,253,9,102,2
4,0.687565,1,4,3,2,3130,-12092,2741,-2040,10514,-0.738037109,0.167297363,-0.124511719,0.641723633,1,3,0,2,196,208,181,10,8,248,18,41,12,58
4,0.687565,2,1,3,2,14309,-10716,3127,-2265,11777,-0.654052734,0.190856934,-0.138244629,0.718811035,0,67,0,2,36,214,55,12,39,247,1,46,55,229
4,0.687565,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
4,0.687565,4,3,3,2,26114,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,2,125,250,227,209,227,42,253,9,102,2
5,0.751294,1,4,3,1,32815,-12092,2741,-2040,10514,-0.738037109,0.167297363,-0.124511719,0.641723633,1,3,0,1,196,208,181,10,8,248,18,41,128,47
5,0.751294,2,1,3,3,42805,-10716,3127,-2265,11777,-0.654052734,0.190856934,-0.138244629,0.718811035,0,67,0,3,36,214,55,12,39,247,1,46,167,53
5,0.751294,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
5,0.751294,4,3,3,2,26114,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,2,125,250,227,209,227,42,253,9,102,2
6,0.799228,1,4,3,2,59993,-12093,2741,-2040,10514,-0.738098145,0.167297363,-0.124511719,0.641723633,1,3,0,2,195,208,181,10,8,248,18,41,234,89
6,0.799228,2,1,3,2,47633,-10715,3127,-2265,11777,-0.653991699,0.190856934,-0.138244629,0.718811035,0,67,0,2,37,214,55,12,39,247,1,46,186,17
6,0.799228,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
6,0.799228,4,3,3,2,26114,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,2,125,250,227,209,227,42,253,9,102,2
7,0.847211,1,4,3,2,51796,-12093,2741,-2040,10513,-0.738098145,0.167297363,-0.124511719,0.641662598,1,3,0,2,195,208,181,10,8,248,17,41,202,84
7,0.847211,2,1,3,2,39452,-10715,3127,-2265,11778,-0.653991699,0.190856934,-0.138244629,0.718872070,0,67,0,2,37,214,55,12,39,247,2,46,154,28
7,0.847211,3,2,3,3,6232,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,3,68,254,244,0,54,33,172,54,24,88
7,0.847211,4,3,3,2,26114,-1411,-11805,10979,2557,-0.086120605,-0.720520020,0.670104980,0.156066895,0,195,0,2,125,250,227,209,227,42,253,9,102,2
8,0.911243,1,4,3,3,23172,-12093,2741,-2040,10513,-0.738098145,0.167297363,-0.124511719,0.641662598,1,3,0,3,195,208,181,10,8,248,17,41,90,132
8,0.911243,2,1,3,1,5641,-10715,3127,-2265,11778,-0.653991699,0.190856934,-0.138244629,0.718872070,0,67,0,1,37,214,55,12,39,247,2,46,22,9
8,0.911243,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
8,0.911243,4,3,3,3,55007,-1411,-11805,10979,2558,-0.086120605,-0.720520020,0.670104980,0.156127930,0,195,0,3,125,250,227,209,227,42,254,9,214,223
9,0.975214,1,4,3,2,51796,-12093,2741,-2040,10513,-0.738098145,0.167297363,-0.124511719,0.641662598,1,3,0,2,195,208,181,10,8,248,17,41,202,84
9,0.975214,2,1,3,2,39452,-10715,3127,-2265,11778,-0.653991699,0.190856934,-0.138244629,0.718872070,0,67,0,2,37,214,55,12,39,247,2,46,154,28
9,0.975214,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
9,0.975214,4,3,3,1,24931,-1410,-11805,10979,2558,-0.086059570,-0.720520020,0.670104980,0.156127930,0,195,0,1,126,250,227,209,227,42,254,9,97,99
10,1.039241,1,4,3,2,59993,-12093,2741,-2040,10514,-0.738098145,0.167297363,-0.124511719,0.641723633,1,3,0,2,195,208,181,10,8,248,18,41,234,89
10,1.039241,2,1,3,1,5641,-10715,3127,-2265,11778,-0.653991699,0.190856934,-0.138244629,0.718872070,0,67,0,1,37,214,55,12,39,247,2,46,22,9
10,1.039241,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
10,1.039241,4,3,3,2,37978,-1409,-11805,10979,2559,-0.085998535,-0.720520020,0.670104980,0.156188965,0,195,0,2,127,250,227,209,227,42,255,9,148,90
11,1.103263,1,4,3,2,3130,-12092,2741,-2040,10514,-0.738037109,0.167297363,-0.124511719,0.641723633,1,3,0,2,196,208,181,10,8,248,18,41,12,58
11,1.103263,2,1,3,3,41397,-10714,3127,-2265,11778,-0.653930664,0.190856934,-0.138244629,0.718872070,0,67,0,3,38,214,55,12,39,247,2,46,161,181
11,1.103263,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
11,1.103263,4,3,3,2,7507,-1409,-11806,10979,2560,-0.085998535,-0.720581055,0.670104980,0.156250000,0,195,0,2,127,250,226,209,227,42,0,10,29,83
12,1.167308,1,4,3,2,52658,-12092,2740,-2040,10514,-0.738037109,0.167236328,-0.124511719,0.641723633,1,3,0,2,196,208,180,10,8,248,18,41,205,178
12,1.167308,2,1,3,4,5162,-10714,3127,-2265,11778,-0.653930664,0.190856934,-0.138244629,0.718872070,0,67,0,4,38,214,55,12,39,247,2,46,20,42
12,1.167308,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
12,1.167308,4,3,3,2,9827,-1409,-11806,10978,2560,-0.085998535,-0.720581055,0.670043945,0.156250000,0,195,0,2,127,250,226,209,226,42,0,10,38,99
13,1.215229,1,4,3,1,15008,-12092,2739,-2041,10514,-0.738037109,0.167175293,-0.124572754,0.641723633,1,3,0,1,196,208,179,10,7,248,18,41,58,160
13,1.215229,2,1,3,2,12645,-10714,3127,-2265,11778,-0.653930664,0.190856934,-0.138244629,0.718872070,0,67,0,2,38,214,55,12,39,247,2,46,49,101
13,1.215229,3,2,3,2,34952,-444,244,8502,13996,-0.027099609,0.014892578,0.518920898,0.854248047,0,131,0,2,68,254,244,0,54,33,172,54,136,136
13,1.215229,4,3,3,3,46771,-1409,-11806,10978,2560,-0.085998535,-0.720581055,0.670043945,0.156250000,0,195,0,3,127,250,226,209,226,42,0,10,182,179
14,1.263242,1,4,3,1,400,-12092,2739,-2042,10514,-0.738037109,0.167175293,-0.124633789,0.641723633,1,3,0,1,196,208,179,10,6,248,18,41,1,144
14,1.263242,2,1,3,2,39452,-10715,3127,-2265,11778,-0.653991699,0.190856934,-0.138244629,0.718872070,0,67,0,2,37,214,55,12,39,247,2,46,154,28
14,1.263242,3,2,3,3,16307,-445,245,8502,13996,-0.027160645,0.014953613,0.518920898,0.854248047,0,131,0,3,67,254,245,0,54,33,172,54,63,179
14,1.263242,4,3,3,2,7507,-1409,-11806,10979,2560,-0.085998535,-0.720581055,0.670104980,0.156250000,0,195,0,2,127,250,226,209,227,42,0,10,29,83
15,1.327208,1,4,3,1,400,-12092,2739,-2042,10514,-0.738037109,0.167175293,-0.124633789,0.641723633,1,3,0,1,196,208,179,10,6,248,18,41,1,144
15,1.327208,2,1,3,3,10945,-10715,3127,-2265,11777,-0.653991699,0.190856934,-0.138244629,0.718811035,0,67,0,3,37,214,55,12,39,247,1,46,42,193
15,1.327208,3,2,3,2,53406,-445,246,8502,13996,-0.027160645,0.015014648,0.518920898,0.854248047,0,131,0,2,67,254,246,0,54,33,172,54,208,158
15,1.327208,4,3,3,2,21970,-1409,-11806,10979,2559,-0.085998535,-0.720581055,0.670104980,0.156188965,0,195,0,2,127,250,226,209,227,42,255,9,85,210
16,1.391177,1,4,3,2,19469,-12092,2738,-2042,10514,-0.738037109,0.167114258,-0.124633789,0.641723633,1,3,0,2,196,208,178,10,6,248,18,41,76,13
16,1.391177,2,1,3,2,14309,-10716,3127,-2265,11777,-0.654052734,0.190856934,-0.138244629,0.718811035,0,67,0,2,36,214,55,12,39,247,1,46,55,229
